id,all_reviews,name,URL,popular_tags
9512,"Very Positive,(290),- 91% of the 290 user reviews for this game are positive.",Tracks - The Toy Tracks Train Set Game,https://store.steampowered.com/app/657240/Tracks__The_Toy_Tracks_Train_Set_Game/,"Early Access,Trains,Simulation,Sandbox,Early Access,Building,Indie,Relaxing,Family Friendly,Singleplayer,Racing,Cute,City Builder,Great Soundtrack"
9513,"Very Positive,(69),- 92% of the 69 user reviews for this software are positive.",Rytmik Studio,https://store.steampowered.com/app/657280/Rytmik_Studio/,"Early Access,Audio Production,Utilities,Early Access,Music,Indie"
9514,"Positive,(31),- 87% of the 31 user reviews for this game are positive.",Blind Men,https://store.steampowered.com/app/657290/Blind_Men/,"Indie,Visual Novel,Romance,Choices Matter,Multiple Endings,Casual,Singleplayer,Interactive Fiction,Dating Sim"
9515,"Mixed,(365),- 59% of the 365 user reviews for this game are positive.",Take On Helicopters,https://store.steampowered.com/app/65730/Take_On_Helicopters/,"Simulation,Flight,Open World,TrackIR,Sandbox,Co-op"
9516,"Positive,(22),- 95% of the 22 user reviews for this game are positive.",White Noise 2 - Okiku,https://store.steampowered.com/app/657350/White_Noise_2__Okiku/,"Adventure,Indie,Survival Horror,Funny,Atmospheric,Replay Value,Team-Based,Mystery,Female Protagonist,Controller,Survival,Co-op,Stealth,Psychological Horror,Exploration,Multiplayer"
9517,"Mostly Positive,(39),- 79% of the 39 user reviews for this game are positive.",Burn It Down,https://store.steampowered.com/app/657440/Burn_It_Down/,"Indie,Adventure,Platformer,2D,Great Soundtrack,Dark,Difficult,Puzzle-Platformer"
9518,"Mixed,(36),- 69% of the 36 user reviews for this game are positive.",Grav Blazer,https://store.steampowered.com/app/657590/Grav_Blazer/,"Action,Casual,Indie,2D,Sci-fi,Singleplayer"
9519,"Very Positive,(246),- 86% of the 246 user reviews for this game are positive.",Fidget Spinner,https://store.steampowered.com/app/657630/Fidget_Spinner/,"Memes,Sexual Content,Illuminati,Simulation,Casual,Indie,Survival Horror,Family Friendly,Great Soundtrack,Replay Value,Cold War,Atmospheric,Action,2D,Story Rich,Singleplayer,Comedy,Funny,Parody,Short"
9520,"Very Positive,(124),- 91% of the 124 user reviews for this game are positive.",The Caribbean Sail,https://store.steampowered.com/app/657690/The_Caribbean_Sail/,"Indie,Adventure,Casual,Simulation,Action,Pirates,RPG,Strategy,Retro,Pixel Graphics,Naval,Rogue-like,Rogue-lite,Choices Matter"
9521,"Mixed,(32),- 50% of the 32 user reviews for this game are positive.",Hell Quest,https://store.steampowered.com/app/657770/Hell_Quest/,"Action,Casual,Indie,Pixel Graphics"
9522,"Very Positive,(1,245),- 86% of the 1,245 user reviews for this game are positive.",ARMA: Cold War Assault,https://store.steampowered.com/app/65790/ARMA_Cold_War_Assault/,"Simulation,Action,Military,Strategy,Cold War,FPS,Classic,Tactical,Open World,Multiplayer,Shooter,War,Realistic,First-Person,Singleplayer,Masterpiece,Sandbox,Moddable,Team-Based,Third Person"
9523,"Mixed,(77),- 49% of the 77 user reviews for this game are positive.",Crafting Dead,https://store.steampowered.com/app/657990/Crafting_Dead/,"Early Access,Adventure,Action,Indie,Early Access,Survival,Multiplayer,Zombies,Crafting,Pixel Graphics,Voxel"
9524,"Very Positive,(7,017),- 92% of the 7,017 user reviews for this game are positive.",Dungeon Defenders,https://store.steampowered.com/app/65800/Dungeon_Defenders/,"Tower Defense,RPG,Co-op,Strategy,Online Co-Op,Multiplayer,Action,Fantasy,Indie,Third Person,Local Co-Op,Singleplayer,Local Multiplayer,4 Player Local,Split Screen,Action RPG,Loot,Hack and Slash,Addictive,Third-Person Shooter"
9525,"Mixed,(27),- 59% of the 27 user reviews for this game are positive.",Trove - Mega Menagerie Pack,https://store.steampowered.com/app/658000/Trove__Mega_Menagerie_Pack/,"Action,Massively Multiplayer,Adventure,RPG,Casual,Free to Play"
9526,"Very Positive,(214),- 84% of the 214 user reviews for this game are positive.",ClickRaid,https://store.steampowered.com/app/658160/ClickRaid/,"Clicker,Action,Adventure,Indie,Casual,Multiplayer"
9527,"Mostly Positive,(363),- 79% of the 363 user reviews for this game are positive.",BLUE REFLECTION / BLUE REFLECTION??Âπª„Å´?û„ÅÜÂ∞ëÂ•≥??â£,https://store.steampowered.com/app/658260/BLUE_REFLECTION__BLUE_REFLECTION/,"RPG,Anime,Female Protagonist,JRPG,Great Soundtrack,Turn-Based Combat,Cute,Singleplayer"
9528,"Mixed,(22),- 68% of the 22 user reviews for this game are positive.",Professor Watts Word Search: Into The Ocean,https://store.steampowered.com/app/658430/Professor_Watts_Word_Search_Into_The_Ocean/,"Strategy,Casual,Indie,Puzzle,Family Friendly,2D,Singleplayer,Relaxing,Text-Based,Point & Click,Choices Matter,Retro,Replay Value,Simulation,Story Rich"
9529,"Very Positive,(263),- 93% of the 263 user reviews for this game are positive.",Zup! Zero 2,https://store.steampowered.com/app/658550/Zup_Zero_2/,"Indie,Casual,Puzzle,Singleplayer,Physics,Minimalist,2D,Relaxing"
9530,"Very Positive,(847),- 94% of the 847 user reviews for this game are positive.",Zup! 7,https://store.steampowered.com/app/658560/Zup_7/,"Casual,Puzzle,Indie,Physics,Minimalist,Short,Relaxing,2D"
9531,"Very Positive,(716),- 82% of the 716 user reviews for this game are positive.",FURIDASHI: Drift Cyber Sport,https://store.steampowered.com/app/658570/FURIDASHI_Drift_Cyber_Sport/,"Racing,Simulation,Sports,Multiplayer,Driving"
9532,"Positive,(32),- 90% of the 32 user reviews for this game are positive.",She and the Light Bearer,https://store.steampowered.com/app/658590/She_and_the_Light_Bearer/,"Adventure,Indie,Casual,Point & Click,Great Soundtrack,Hand-drawn,Atmospheric,Fantasy,Beautiful,Mythology,Relaxing,Story Rich,Experimental,Touch-Friendly,Emotional,Cute,Foreign,Colorful,Family Friendly,Philisophical"
9533,"Very Positive,(311),- 96% of the 311 user reviews for this game are positive.",Wonderful Everyday Down the Rabbit-Hole,https://store.steampowered.com/app/658620/Wonderful_Everyday_Down_the_RabbitHole/,"Visual Novel,Philisophical,Sexual Content,Psychological Horror,Story Rich,Violent,Anime,Nudity,Mystery,Great Soundtrack,Female Protagonist,Gore,Adventure,Romance,Casual,Psychological,Singleplayer,Horror"
9534,"Mixed,(27),- 48% of the 27 user reviews for this game are positive.",Way of Defector,https://store.steampowered.com/app/658660/Way_of_Defector/,"Strategy,Indie,Simulation"
9535,"Very Positive,(53),- 84% of the 53 user reviews for this game are positive.",Rage in Peace,https://store.steampowered.com/app/658690/Rage_in_Peace/,"Indie,Action,Great Soundtrack,Gore,Story Rich,Dark Comedy,Dark Humor,Violent,Adventure,Comedy,Emotional,Philisophical,Funny,Supernatural,Memes,Experimental,Difficult,Singleplayer,Relaxing,Dark Fantasy"
9536,"Mixed,(89),- 65% of the 89 user reviews for this game are positive.",V-Rally 4,https://store.steampowered.com/app/658700/VRally_4/,"Racing,Offroad,Simulation"
9537,"Positive,(36),- 97% of the 36 user reviews for this game are positive.",Bomb Chicken,https://store.steampowered.com/app/658780/Bomb_Chicken/,"Action,Casual,Indie,Adventure,Pixel Graphics,2D"
9538,"Very Positive,(1,361),- 92% of the 1,361 user reviews for this game are positive.",Do Not Feed the Monkeys,https://store.steampowered.com/app/658850/Do_Not_Feed_the_Monkeys/,"Indie,Simulation,Choices Matter,Strategy,Multiple Endings,Pixel Graphics,Nudity,2D,Singleplayer,Funny,Story Rich,Dystopian,Sexual Content,Horror,Mature,Puzzle"
9539,"Mixed,(536),- 59% of the 536 user reviews for this game are positive.",Valnir Rok Survival RPG,https://store.steampowered.com/app/658980/Valnir_Rok_Survival_RPG/,"Early Access,Open World,Survival,RPG,Early Access,Massively Multiplayer,Multiplayer,Action,Indie,Adventure,Fantasy,Realistic,MMORPG,Dark Fantasy,Crafting,Medieval,Violent,Gore,Sandbox,Historical"
9540,"Mostly Positive,(33),- 78% of the 33 user reviews for this game are positive.",Vicious Attack Llama Apocalypse,https://store.steampowered.com/app/659110/Vicious_Attack_Llama_Apocalypse/,"Indie,Gore,Violent,Action,Top-Down Shooter,Twin Stick Shooter,Local Co-Op,Rogue-lite,Memes"
9541,"Mixed,(34),- 50% of the 34 user reviews for this game are positive.",Shopping Tycoon,https://store.steampowered.com/app/659130/Shopping_Tycoon/,"Simulation,Casual,Strategy,Indie,Building,Management,Time Manipulation,Economy,Sandbox"
9542,"Mostly Positive,(420),- 79% of the 420 user reviews for this game are positive.","Sorry, James",https://store.steampowered.com/app/659190/Sorry_James/,"Indie,Sexual Content,Puzzle,Atmospheric,Story Rich,Casual,Hacking,Text-Based,Retro,Singleplayer,Stylized,Horror,Thriller,2D,Strategy,Difficult,Sci-fi"
9543,"Very Positive,(205),- 89% of the 205 user reviews for this game are positive.",Borderlands: Claptrap's Robot Revolution,https://store.steampowered.com/app/65920/Borderlands_Claptraps_Robot_Revolution/,"RPG,Action,FPS"
9544,"Mixed,(116),- 64% of the 116 user reviews for this game are positive.",Panda Love,https://store.steampowered.com/app/659250/Panda_Love/,"Adventure,Casual,Indie"
9545,"Mixed,(20),- 60% of the 20 user reviews for this game are positive.",EVE Online: Alpha Pack,https://store.steampowered.com/app/659290/EVE_Online_Alpha_Pack/,"Strategy,Action,RPG,Massively Multiplayer,Free to Play"
9546,"Mixed,(3,855),- 66% of the 3,855 user reviews for this game are positive.",The Bureau: XCOM Declassified,https://store.steampowered.com/app/65930/The_Bureau_XCOM_Declassified/,"Action,Sci-fi,Tactical,Third-Person Shooter,Singleplayer,Third Person,Aliens,Strategy,Shooter,RPG,Adventure,Atmospheric,Cold War,Multiplayer,Story Rich,Open World,Masterpiece,Stealth,Noir,Co-op"
9547,"Mixed,(46),- 52% of the 46 user reviews for this game are positive.",Cowboy Revenge,https://store.steampowered.com/app/659350/Cowboy_Revenge/,"Action,Indie,Casual,Massively Multiplayer,Platformer"
9548,"Mostly Positive,(94),- 72% of the 94 user reviews for this game are positive.",The Initiate,https://store.steampowered.com/app/659480/The_Initiate/,"Indie,Adventure,Action,Puzzle,Atmospheric,Horror,Story Rich,Singleplayer,Psychological Horror,Great Soundtrack"
9549,"Very Positive,(114),- 96% of the 114 user reviews for this game are positive.",Warsim: The Realm of Aslona,https://store.steampowered.com/app/659540/Warsim_The_Realm_of_Aslona/,"Early Access,Simulation,RPG,Strategy,Indie,Early Access,Text-Based,Procedural Generation,Singleplayer,Fantasy,Funny,4X,Experimental,Exploration,Action-Adventure,Sandbox,Medieval"
9550,"Mostly Positive,(31),- 74% of the 31 user reviews for this game are positive.",Tiny Toyfare,https://store.steampowered.com/app/659630/Tiny_Toyfare/,"Free to Play,Indie,Strategy,Action,Tower Defense"
9551,"Mixed,(39),- 69% of the 39 user reviews in the last 30 days are positive.","Sid Meier's Civilization¬Æ: Beyond Earth??""Sid Meier?ôs Civilization: Beyond Earth is a new science-fiction-themed entry into the award winning Civilization series. As part of an expedition sent to find a home beyond Earth",https://store.steampowered.com/app/65980/Sid_Meiers_Civilization_Beyond_Earth/,"2K,Aspyr (Mac),Aspyr (Linux),2K,Aspyr (Mac),Aspyr (Linux)"
9552,"Mixed,(67),- 56% of the 67 user reviews for this game are positive.",Aetherspace,https://store.steampowered.com/app/659900/Aetherspace/,"Free to Play,Indie,Strategy,Space"
9553,"Mixed,(60),- 50% of the 60 user reviews for this game are positive.",Bullet Candy,https://store.steampowered.com/app/6600/Bullet_Candy/,"Indie,Casual,Twin Stick Shooter,Shoot 'Em Up,Arcade,Bullet Hell"
9554,"Mixed,(38),- 65% of the 38 user reviews for this game are positive.",The Bureau: XCOM Declassified - Light Plasma Pistol,https://store.steampowered.com/app/66001/The_Bureau_XCOM_Declassified__Light_Plasma_Pistol/,Action
9555,"Mostly Positive,(200),- 76% of the 200 user reviews for this game are positive.",Assassin's Creed¬Æ Origins - Season Pass,https://store.steampowered.com/app/660080/Assassins_Creed_Origins__Season_Pass/,"Adventure,RPG,Action"
9556,"Very Positive,(227),- 88% of the 227 user reviews for this game are positive.",Field of Glory II,https://store.steampowered.com/app/660160/Field_of_Glory_II/,"Strategy,Simulation,Turn-Based Strategy,Historical,Wargame,Tactical,Turn-Based Tactics,Rome,Turn-Based,Singleplayer,War,Replay Value,Multiplayer,Level Editor,Turn-Based Combat,Asynchronous Multiplayer"
9557,"Positive,(25),- 80% of the 25 user reviews for this game are positive.",Dungeons & Geese,https://store.steampowered.com/app/660290/Dungeons__Geese/,"Action,Adventure,Sexual Content,Indie,Nudity,Platformer,2D"
9558,"Mostly Positive,(89),- 73% of the 89 user reviews for this game are positive.",The Warhorn,https://store.steampowered.com/app/660920/The_Warhorn/,"Early Access,RPG,Adventure,Early Access,Action,Indie,Survival,Open World,Sandbox,Building,Crafting,Exploration,Colorful,Great Soundtrack,Puzzle,Mystery"
9559,"Mostly Positive,(88),- 73% of the 88 user reviews for this game are positive.",Flow:The Sliding,https://store.steampowered.com/app/661000/FlowThe_Sliding/,"Indie,Casual,Great Soundtrack,Difficult"
9560,"Mostly Positive,(98),- 72% of the 98 user reviews for this game are positive.",Time Trap - Mystery Hidden Objects. Find Artifacts!,https://store.steampowered.com/app/661040/Time_Trap__Mystery_Hidden_Objects_Find_Artifacts/,"Casual,Indie,Adventure,Hidden Object,Point & Click,Sci-fi,Puzzle,Atmospheric,Singleplayer,Dark Fantasy,Mystery,Detective,Replay Value,Competitive,Drama,Aliens"
9561,"Positive,(26),- 96% of the 26 user reviews for this game are positive.",Mercury: Cascade into Madness,https://store.steampowered.com/app/661120/Mercury_Cascade_into_Madness/,"Adventure,Indie,RPG,Violent,Gore,RPGMaker,Cyberpunk"
9562,"Positive,(45),- 80% of the 45 user reviews for this game are positive.",Dresden Files Cooperative Card Game,https://store.steampowered.com/app/661280/Dresden_Files_Cooperative_Card_Game/,"Indie,Casual,Strategy,Card Game,Board Game,Co-op,Local Co-Op,Turn-Based,Puzzle"
9563,"Very Positive,(171),- 92% of the 171 user reviews for this game are positive.",LineWay,https://store.steampowered.com/app/661430/LineWay/,"Casual,Indie,Puzzle,Minimalist,Relaxing,Singleplayer"
9564,"Mixed,(20),- 55% of the 20 user reviews for this game are positive.",ROAD OF DANGER,https://store.steampowered.com/app/661570/ROAD_OF_DANGER/,"Action,Adventure,Indie"
9565,"Mostly Positive,(53),- 71% of the 53 user reviews for this game are positive.",Morphite,https://store.steampowered.com/app/661740/Morphite/,"Adventure,Indie,Action,Space,FPS"
9566,"Very Positive,(824),- 88% of the 824 user reviews for this game are positive.",Witch Hunt,https://store.steampowered.com/app/661790/Witch_Hunt/,"Horror,Adventure,Indie,Action,Open World,Gore,Survival Horror,Atmospheric,First-Person,Survival,Singleplayer,Hunting,Psychological Horror,Shooter,Early Access,FPS,Multiplayer"
9567,"Mostly Positive,(52),- 71% of the 52 user reviews for this game are positive.",Mad Muzzles,https://store.steampowered.com/app/661800/Mad_Muzzles/,"Strategy,Indie,Casual,Match 3,Puzzle"
9568,"Mostly Positive,(106),- 72% of the 106 user reviews for this game are positive.",ElectricScribe,https://store.steampowered.com/app/661810/ElectricScribe/,"Strategy,Action,Indie,Casual"
9569,"Mostly Positive,(45),- 77% of the 45 user reviews for this game are positive.",Lunarsea,https://store.steampowered.com/app/661830/Lunarsea/,"Free to Play,Indie,Casual,Action"
9570,"Mixed,(112),- 63% of the 112 user reviews for this game are positive.",Claybook,https://store.steampowered.com/app/661920/Claybook/,"Casual,Indie,Action,Physics,Sandbox,Puzzle"
9571,"Very Positive,(93),- 93% of the 93 user reviews for this game are positive.",Regular Human Basketball,https://store.steampowered.com/app/661940/Regular_Human_Basketball/,"Sports,Indie,Local Multiplayer,Funny,Comedy,Basketball,Competitive,Local Co-Op,Online Co-Op,Transhumanism,Great Soundtrack,Multiplayer"
9572,"Mixed,(85),- 68% of the 85 user reviews for this game are positive.",Dragon Lords: 3D Strategy,https://store.steampowered.com/app/661960/Dragon_Lords_3D_Strategy/,"Free to Play,Strategy,Massively Multiplayer"
9573,"Positive,(37),- 83% of the 37 user reviews for this game are positive.",Arcana Heart 3 LOVEMAX SIXSTARS!!!!!!,https://store.steampowered.com/app/661990/Arcana_Heart_3_LOVEMAX_SIXSTARS/,"Action,Fighting,Anime,2D Fighter,Nudity,Arcade,Cute,e-sports,Singleplayer,Kickstarter,Local Multiplayer,Controller,Crowdfunded,Fantasy"
9574,"Positive,(38),- 89% of the 38 user reviews for this game are positive.",The Secret Order 6: Bloodline,https://store.steampowered.com/app/662190/The_Secret_Order_6_Bloodline/,"Casual,Adventure,Hidden Object,Female Protagonist,Point & Click,Mystery,Fantasy,2D,Puzzle,Great Soundtrack,Singleplayer,Family Friendly,Indie,Horror,Story Rich,Atmospheric"
9575,"Very Positive,(183),- 97% of the 183 user reviews for this game are positive.",Metal as Phuk,https://store.steampowered.com/app/662210/Metal_as_Phuk/,"Adventure,Indie,Casual,RPG,Strategy,Action,RPGMaker,Dark Comedy,Funny,Comedy,Memes"
